transmission_line_id,transmission_circuit_id,owner,province,operating_region,number_of_circuits,current_type,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage,reactance,ttc_summer,ttc_winter,network_node_name_starting,network_node_code_starting,network_node_name_ending,network_node_code_ending,notes
37014,L3061,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.100,1.296,8.400,5.185,315,3.81,794,960,Du Tremblay,QC_DUT_DSS,Mittal Canada Inc,QC_MCI_ISS,NULL
37015,L3061,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,6.300,3.889,8.400,5.185,315,3.81,794,960,Mittal Canada Inc,QC_MCI_ISS,Notre-Dame,QC_NDA_TSS,NULL
37016,L3062,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.625,1.620,2.625,1.620,315,1.19,794,960,Hertel,QC_HRT_TSS,La Prairie,QC_LPR_TSS,NULL
37017,L3063,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.625,1.620,2.625,1.620,315,1.19,794,960,Hertel,QC_HRT_TSS,La Prairie,QC_LPR_TSS,NULL
37018,L3065,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.750,9.722,15.750,9.722,315,7.14,794,960,Viger,QC_VIG_SWS,Hertel,QC_HRT_TSS,NULL
37019,L3066,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.750,9.722,15.750,9.722,315,7.14,794,960,Viger,QC_VIG_SWS,Hertel,QC_HRT_TSS,NULL
37020,L3067,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,13.125,8.102,13.125,8.102,315,5.95,794,960,Jacques-Cartier,QC_JQC_TSS,Leneuf,QC_LNF_DSS,NULL
37021,L3068,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,6.000,3.704,6.000,3.704,315,2.72,794,960,Laurentides,QC_LDS_TSS,NeufchÃƒÂ¢tel,QC_NEU_DSS,NULL
37022,L3069,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,47.250,29.167,47.250,29.167,315,21.42,794,960,Duvernay,QC_DUV_TSS,LanaudiÃƒÂ¨re,QC_LND_TSS,NULL
37023,L3070,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,8.000,4.938,15.188,9.375,315,6.88,794,960,Duvernay,QC_DUV_TSS,Anjou,QC_ANJ_DSS,NULL
37024,L3070,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.400,1.481,15.188,9.375,315,6.88,794,960,Anjou,QC_ANJ_DSS,Langelier,QC_LGL_DSS,NULL
37025,L3070,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.788,2.956,15.188,9.375,315,6.88,794,960,Langelier,QC_LGL_DSS,Notre-Dame,QC_NDA_TSS,NULL
37026,L3071,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,8.000,4.938,15.188,9.375,315,6.88,794,960,Duvernay,QC_DUV_TSS,Anjou,QC_ANJ_DSS,NULL
37027,L3071,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.400,1.481,15.188,9.375,315,6.88,794,960,Anjou,QC_ANJ_DSS,Langelier,QC_LGL_DSS,NULL
37028,L3071,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.788,2.956,15.188,9.375,315,6.88,794,960,Langelier,QC_LGL_DSS,Notre-Dame,QC_NDA_TSS,NULL
37029,L3072,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.399,0.246,3.192,1.970,315,1.45,794,960,Saint-Patrick,QC_SPK_DSS,Atwater,QC_ATW_DSS,NULL
37030,L3072,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.793,1.724,3.192,1.970,315,1.45,794,960,Viger,QC_VIG_SWS,Saint-Patrick,QC_SPK_DSS,NULL
37031,L3073,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,6.384,3.941,9.576,5.911,315,4.34,794,960,Aqueduc,QC_AQD_TSS,Atwater,QC_ATW_DSS,NULL
37032,L3073,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.399,0.246,9.576,5.911,315,4.34,794,960,Saint-Patrick,QC_SPK_DSS,Des Irlandais,QC_IRL_DSS,NULL
37033,L3073,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.394,1.478,9.576,5.911,315,4.34,794,960,Atwater,QC_ATW_DSS,Saint-Patrick,QC_SPK_DSS,NULL
37034,L3073,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.399,0.246,9.576,5.911,315,4.34,794,960,Des Irlandais,QC_IRL_DSS,Viger,QC_VIG_SWS,NULL
37035,L3078,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,136.800,84.444,176.700,109.074,315,80.09,508,615,LÃƒÂ©vis,QC_LVS_DSS,Kamouraska,QC_KAM_SWS,NULL
37036,L3078,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,39.900,24.630,176.700,109.074,315,80.09,508,615,Kamouraska,QC_KAM_SWS,RiviÃƒÂ¨re-du-loup,QC_RDL_TSS,NULL
37037,L3079,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,136.800,84.444,176.700,109.074,315,80.09,508,615,LÃƒÂ©vis,QC_LVS_DSS,Kamouraska_SCS,QC_KAM_SWS,NULL
37038,L3079,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,39.900,24.630,176.700,109.074,315,80.09,508,615,Kamouraska_SCS,QC_KAM_SWS,RiviÃƒÂ¨re-du-loup,QC_RDL_TSS,NULL
37039,L3080,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,136.800,84.444,176.700,109.074,315,80.09,508,615,LÃƒÂ©vis,QC_LVS_DSS,Kamouraska_SCS,QC_KAM_SWS,NULL
37040,L3080,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,39.900,24.630,176.700,109.074,315,80.09,508,615,Kamouraska_SCS,QC_KAM_SWS,RiviÃƒÂ¨re-du-loup,QC_RDL_TSS,NULL
37041,L3081,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,136.800,84.444,176.700,109.074,315,80.09,508,615,LÃƒÂ©vis,QC_LVS_DSS,Kamouraska_SCS,QC_KAM_SWS,NULL
37042,L3081,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,39.900,24.630,176.700,109.074,315,80.09,508,615,Kamouraska_SCS,QC_KAM_SWS,RiviÃƒÂ¨re-du-loup,QC_RDL_TSS,NULL
37043,L3082,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,91.200,56.296,91.200,56.296,315,41.34,786,951,RiviÃƒÂ¨re-du-loup,QC_RDL_TSS,Rimouski,QC_RIM_TSS,NULL
37044,L3083,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,91.200,56.296,91.200,56.296,315,41.34,786,951,RiviÃƒÂ¨re-du-loup,QC_RDL_TSS,Rimouski,QC_RIM_TSS,NULL
37045,L3084,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,79.800,49.259,79.800,49.259,315,36.17,794,960,RiviÃƒÂ¨re-du-loup,QC_RDL_TSS,Madawaska,QC_MAD_SWS,NULL
37046,L3085,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,79.800,49.259,79.800,49.259,315,36.17,794,960,RiviÃƒÂ¨re-du-loup,QC_RDL_TSS,Madawaska,QC_MAD_SWS,NULL
37047,L3086,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.000,3.086,5.000,3.086,315,2.27,794,960,LÃƒÂ©ry,QC_LRY_ISS,ChÃƒÂ¢teauguay,QC_CHG_DSS,NULL
37048,L3087,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.000,3.086,5.000,3.086,315,2.27,794,960,LÃƒÂ©ry,QC_LRY_ISS,ChÃƒÂ¢teauguay,QC_CHG_DSS,NULL
37049,L3088,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,18.000,11.111,18.000,11.111,315,8.16,794,960,NeufchÃƒÂ¢tel,QC_NEU_DSS,Anne-HÃƒÂ©bert,QC_ANH_DSS,NULL
37050,L3089,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,85.400,52.716,125.400,77.407,315,56.84,637,771,Rimouski,QC_RIM_TSS,Le Plateau,QC_LPT_GSS,NULL
37051,L3089,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,40.000,24.691,125.400,77.407,315,56.84,637,771,Le Plateau,QC_LPT_GSS,MatapÃƒÂ©dia,QC_MTP_DSS,NULL
37052,L3090,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,74.100,45.741,125.400,77.407,315,56.84,637,771,Rimouski,QC_RIM_TSS,Lac-Alfred,QC_LAD_GSS,NULL
37053,L3090,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,51.300,31.667,125.400,77.407,315,56.84,637,771,Lac-Alfred,QC_LAD_GSS,MatapÃƒÂ©dia,QC_MTP_DSS,NULL
37054,L3091,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,17.000,10.494,17.000,10.494,315,7.71,794,960,Langlois,QC_LGS_TSS,ChÃƒÂ¢teauguay,QC_CHG_DSS,NULL
37055,L3092,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,17.000,10.494,17.000,10.494,315,7.71,794,960,Langlois,QC_LGS_TSS,ChÃƒÂ¢teauguay,QC_CHG_DSS,NULL
37056,L3093,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.500,0.309,7.500,4.630,315,3.40,794,960,QuÃƒÂ©bec,QC_QBC_TSS,Frontenac-1,QC_FR1_DSS,Line name assumed
37057,L3093,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.000,4.321,7.500,4.630,315,3.40,794,960,Laurentides,QC_LDS_TSS,QuÃƒÂ©bec,QC_QBC_TSS,NULL
37058,L3094,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.500,0.309,7.500,4.630,315,3.40,794,960,QuÃƒÂ©bec,QC_QBC_TSS,Frontenac-2,QC_FR2_DSS,Line name assumed
37059,L3094,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.000,4.321,7.500,4.630,315,3.40,794,960,Laurentides,QC_LDS_TSS,QuÃƒÂ©bec,QC_QBC_TSS,NULL
37060,L3095,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,136.800,84.444,216.600,133.704,345,96.13,546,714,RiviÃƒÂ¨re-du-Moulin,QC_RDM_GSS,Laurentides,QC_LDS_TSS,NULL
37061,L3095,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,79.800,49.259,216.600,133.704,345,96.13,546,714,Delisle,QC_DLS_ISS,RiviÃƒÂ¨re-du-Moulin,QC_RDM_GSS,NULL
37062,L3096,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.500,0.309,0.500,0.309,315,0.23,794,960,Frontenac-1,QC_FR1_DSS,Frontenac-2,QC_FR2_DSS,Line name assumed
37063,L3098,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,3.192,1.970,11.067,6.831,315,5.02,794,960,Bout-de-lÃƒÅ½le,QC_BDI_DSS,Boucherville,QC_BCH_TSS,NULL
37064,L3098,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.875,4.861,11.067,6.831,315,5.02,794,960,Lachenaie,QC_LAC_DSS,Bout-de-lÃƒÅ½le,QC_BDI_DSS,NULL
37065,L3099,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.182,4.433,7.182,4.433,315,3.26,794,960,Chomedey,QC_CHO_TSS,Saraguay,QC_SRG_DSS,NULL
37066,L3100,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,84.000,51.852,84.000,51.852,315,38.07,794,960,Jacques-Cartier,QC_JQC_TSS,Mauricie,QC_MAU_TSS,NULL
37067,L3101,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,73.500,45.370,73.500,45.370,315,33.31,794,960,Leneuf,QC_LNF_DSS,Mauricie,QC_MAU_TSS,NULL
37068,L3102,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,47.250,29.167,47.250,29.167,315,21.42,794,960,Alain-Grandbois,QC_AGB_DSS,Mauricie,QC_MAU_TSS,NULL
37069,L3104,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,36.750,22.685,315,16.66,794,960,Jacques-Cartier,QC_JQC_TSS,Duchesnay,QC_DUC_DSS,NULL
37070,L3104,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.750,9.722,36.750,22.685,315,16.66,794,960,Duchesnay,QC_DUC_DSS,Laurentides,QC_LDS_TSS,NULL
37071,L3105,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,36.750,22.685,315,16.66,794,960,Jacques-Cartier,QC_JQC_TSS,Duchesnay,QC_DUC_DSS,NULL
37072,L3105,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.750,9.722,36.750,22.685,315,16.66,794,960,Duchesnay,QC_DUC_DSS,Laurentides,QC_LDS_TSS,NULL
37073,L3106,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,28.875,17.824,28.875,17.824,315,13.09,794,960,Jacques-Cartier,QC_JQC_TSS,Deschambault,QC_DSM_SWS,NULL
37074,L3107,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,15.750,9.722,16.800,10.370,315,7.61,794,960,Alcoa-Aluminierie de Deschambault SENC,QC_AAD_ISS,Alain-Grandbois,QC_AGB_DSS,NULL
37075,L3107,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,1.050,0.648,16.800,10.370,315,7.61,794,960,Deschambault,QC_DSM_SWS,Alcoa-Aluminierie de Deschambault SENC,QC_AAD_ISS,NULL
37076,L3110,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,18.375,11.343,44.625,27.546,315,20.23,794,960,Deschambault,QC_DSM_SWS,Jacques-Cartier,QC_JQC_TSS,NULL
37077,L3110,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,26.250,16.204,44.625,27.546,315,20.23,794,960,Jacques-Cartier,QC_JQC_TSS,NeufchÃƒÂ¢tel,QC_NEU_DSS,NULL
37078,L3115,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.280,1.407,61.560,38.000,315,27.90,794,960,Sainte-Marguerite-1,QC_SM1_GSS,Arnaud,QC_ARN_TSS,NULL
37079,L3115,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.280,1.407,61.560,38.000,315,27.90,794,960,Sainte-Marguerite-2,QC_SM2_GSS,Sainte-Marguerite-1,QC_SM1_GSS,NULL
37080,L3115,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,57.000,35.185,61.560,38.000,315,27.90,794,960,Sainte-Marguerite-3,QC_SM3_GSS,Sainte-Marguerite-2,QC_SM2_GSS,NULL
37081,L3116,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.280,1.407,61.560,38.000,315,27.90,794,960,Sainte-Marguerite-1,QC_SM1_GSS,Arnaud,QC_ARN_TSS,NULL
37082,L3116,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.280,1.407,61.560,38.000,315,27.90,794,960,Sainte-Marguerite-2,QC_SM2_GSS,Sainte-Marguerite-1,QC_SM1_GSS,NULL
37083,L3116,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,57.000,35.185,61.560,38.000,315,27.90,794,960,Sainte-Marguerite-3,QC_SM3_GSS,Sainte-Marguerite-2,QC_SM2_GSS,NULL
37084,L3117,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,28.600,17.654,28.600,17.654,315,12.96,794,960,Outaouais,QC_OUT_TSS,Vignan,QC_VGN_TSS,NULL
37085,L3118,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,28.600,17.654,28.600,17.654,315,12.96,794,960,Outaouais,QC_OUT_TSS,Vignan,QC_VGN_TSS,NULL
37086,L3121,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,108.300,66.852,108.300,66.852,315,49.09,702,849,ChÃƒÂ©nier,QC_CHN_TSS,Outaouais,QC_OUT_TSS,NULL
37087,L3122,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,108.300,66.852,108.300,66.852,315,49.09,702,849,ChÃƒÂ©nier,QC_CHN_TSS,Outaouais,QC_OUT_TSS,NULL
37088,L3123,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,45.600,28.148,45.600,28.148,315,20.67,794,960,Manic-3,QC_MC3_GSS,Toulnustouc,QC_TLC_GSS,NULL
37089,L3127,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,39.900,24.630,39.900,24.630,315,18.08,794,960,Romaine-2,QC_RM2_GSS,Romaine-1,QC_RM1_GSS,NULL
37090,L3129,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,239.400,147.778,239.400,147.778,315,108.51,416,503,Arnaud,QC_ARN_TSS,Murailles,QC_MUR_TSS,NULL
37091,L3130,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,34.000,20.988,206.000,127.160,315,93.37,459,556,Romaine-4,QC_RM4_GSS,Romaine-3,QC_RM3_GSS,NULL
37092,L3130,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,172.000,106.173,206.000,127.160,315,93.37,459,556,Montagnais,QC_MTG_TSS,Romaine-4,QC_RM4_GSS,NULL
37093,L3131,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.200,0.123,0.200,0.123,315,0.09,794,960,Murailles,QC_MUR_TSS,Romaine-2,QC_RM2_GSS,NULL
37094,L3133,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.200,0.123,0.200,0.123,315,0.09,794,960,Murailles,QC_MUR_TSS,Romaine-2,QC_RM2_GSS,NULL
37095,L3145,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.394,1.478,2.394,1.478,315,1.09,794,960,Viger,QC_VIG_SWS,Guy,QC_GUY_DSS,NULL
37096,L3150,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,34.200,21.111,142.500,87.963,315,64.59,586,709,Waswanipi,QC_WSW_DSS,Lebel,QC_LBL_ISS,NULL
37097,L3150,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,108.300,66.852,142.500,87.963,315,64.59,586,709,Abitibi,QC_ABT_TSS,Waswanipi,QC_WSW_DSS,NULL
37098,L3151,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,34.200,21.111,142.500,87.963,315,64.59,586,709,Waswanipi,QC_WSW_DSS,Lebel,QC_LBL_ISS,NULL
37099,L3151,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,108.300,66.852,142.500,87.963,315,64.59,586,709,Abitibi,QC_ABT_TSS,Waswanipi,QC_WSW_DSS,NULL
37100,L3152,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,57.000,35.185,57.000,35.185,315,25.83,794,960,La Grande-1,QC_LG1_GSS,Radisson,QC_RAD_TSS,NULL
37101,L3153,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,57.000,35.185,57.000,35.185,315,25.83,794,960,La Grande-1,QC_LG1_GSS,Radisson,QC_RAD_TSS,NULL
37102,L3154,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,96.900,59.815,96.900,59.815,315,43.92,755,914,Figuery,QC_FIG_TSS,Lebel,QC_LBL_ISS,NULL
37103,L3155,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,96.900,59.815,96.900,59.815,315,43.92,755,914,Figuery,QC_FIG_TSS,Lebel,QC_LBL_ISS,NULL
37104,L3162,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,11.400,7.037,11.400,7.037,315,5.17,794,960,La Grande-2A,QC_LG2A_GSS,Radisson,QC_RAD_TSS,NULL
37105,L3163,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,11.400,7.037,11.400,7.037,315,5.17,794,960,La Grande-2A,QC_LG2A_GSS,Radisson,QC_RAD_TSS,NULL
37106,L3166,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,62.700,38.704,62.700,38.704,315,28.42,794,960,Brisay,QC_BSY_GSS,Laforge-2,QC_LF2_GSS,NULL
37107,L3167,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,62.700,38.704,62.700,38.704,315,28.42,794,960,Brisay,QC_BSY_GSS,Laforge-2,QC_LF2_GSS,NULL
37108,L3168,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,108.300,66.852,108.300,66.852,315,49.09,702,849,Nikamo,QC_NIK_SWS,Laforge-2,QC_LF2_GSS,NULL
37109,L3169,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,108.300,66.852,108.300,66.852,315,49.09,702,849,Nikamo,QC_NIK_SWS,Laforge-2,QC_LF2_GSS,NULL
37110,L3170,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.700,3.519,5.700,3.519,315,2.58,794,960,Nikamo,QC_NIK_SWS,Laforge-1,QC_LF1_GSS,NULL
37111,L3171,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.700,3.519,5.700,3.519,315,2.58,794,960,Nikamo,QC_NIK_SWS,Laforge-1,QC_LF1_GSS,NULL
37112,L3172,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,79.800,49.259,79.800,49.259,315,36.17,794,960,Nikamo,QC_NIK_SWS,Tilly,QC_TLY_TSS,NULL
37113,L3173,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,79.800,49.259,79.800,49.259,315,36.17,794,960,Nikamo,QC_NIK_SWS,Tilly,QC_TLY_TSS,NULL
37114,L3176,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,47.880,29.556,47.880,29.556,315,21.70,794,960,Nemiscau,QC_NEM_DSS,Eastmain-1,QC_EM1_GSS,NULL
37115,L3177,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,47.880,29.556,47.880,29.556,315,21.70,794,960,Nemiscau,QC_NEM_DSS,Eastmain-1,QC_EM1_GSS,NULL
37116,L3186,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,13.400,8.272,48.425,29.892,315,21.95,794,960,Le FranÃƒÂ§ois,QC_LEF_DSS,Beauport,QC_BPT_DSS,NULL
37117,L3186,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,11.400,7.037,48.425,29.892,315,21.95,794,960,Beauport,QC_BPT_DSS,Laurentides,QC_LDS_TSS,NULL
37118,L3186,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,23.625,14.583,48.425,29.892,315,21.95,794,960,BeauprÃƒÂ©,QC_BPR_DSS,Le FranÃƒÂ§ois,QC_LEF_DSS,NULL
37119,L3187,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,34.200,21.111,91.200,56.296,315,41.34,786,951,Charlevoix,QC_CHX_DSS,Baie-Saint-Paul,QC_BSP_DSS,NULL
37120,L3187,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,22.800,14.074,91.200,56.296,315,41.34,786,951,Seigneurie de BeauprÃƒÂ©,QC_SDB_GSS,BeauprÃƒÂ©,QC_BPR_DSS,NULL
37121,L3187,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,34.200,21.111,91.200,56.296,315,41.34,786,951,Baie-Saint-Paul,QC_BSP_DSS,Seigneurie de BeauprÃƒÂ©,QC_SDB_GSS,NULL
37122,L3188,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,57.000,35.185,80.625,49.769,315,36.54,794,960,Baie-Saint-Paul,QC_BSP_DSS,BeauprÃƒÂ©,QC_BPR_DSS,NULL
37123,L3188,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,23.625,14.583,80.625,49.769,315,36.54,794,960,BeauprÃƒÂ©,QC_BPR_DSS,Le FranÃƒÂ§ois,QC_LEF_DSS,NULL
37124,L3189,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,79.800,49.259,79.800,49.259,315,36.17,794,960,Sarcelle,QC_SRC_GSS,Eastmain-1,QC_EM1_GSS,NULL
37125,L3192,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,13.400,8.272,24.800,15.309,315,11.24,794,960,Le FranÃƒÂ§ois,QC_LEF_DSS,Beauport,QC_BPT_DSS,NULL
37126,L3192,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,11.400,7.037,24.800,15.309,315,11.24,794,960,Beauport,QC_BPT_DSS,Laurentides,QC_LDS_TSS,NULL
37127,L3198,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.394,1.478,5.586,3.448,315,2.53,794,960,Dorchester,QC_DOR_DSS,De Lorimier,QC_DEL_DSS,NULL
37128,L3198,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,3.192,1.970,5.586,3.448,315,2.53,794,960,Viger,QC_VIG_SWS,Dorchester,QC_DOR_DSS,NULL
37129,L3199,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.586,3.448,5.586,3.448,315,2.53,794,960,Viger,QC_VIG_SWS,De Lorimier,QC_DEL_DSS,NULL
37130,L3210,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,13.965,8.620,15.295,9.441,315,6.93,794,960,Jean-R Marcotte,QC_JRM_ISS,Duvernay,QC_DUV_TSS,NULL
37131,L3210,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.330,0.821,15.295,9.441,315,6.93,794,960,Bout-de-lÃƒÅ½le,QC_BDI_DSS,Jean-R Marcotte,QC_JRM_ISS,Line name assumed. 
37132,L3211,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,14.364,8.867,14.364,8.867,315,6.51,794,960,Bout-de-lÃƒÅ½le,QC_BDI_DSS,Duvernay,QC_DUV_TSS,NULL
37133,L3216,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.266,0.164,0.266,0.164,315,0.12,794,960,Des Irlandais,QC_IRL_DSS,Viger,QC_VIG_SWS,NULL
37134,L4003,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,dc,148.200,91.481,835.620,515.815,450,null,1000,1000,Rapide-Blanc,QC_RPB_TSS,Grondines,QC_GRO_SWS,NULL
37135,L4003,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,dc,687.420,424.333,835.620,515.815,450,null,1000,1000,Radisson,QC_RAD_TSS,Rapide-Blanc,QC_RPB_TSS,NULL
37136,L4004,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,dc,148.200,91.481,835.620,515.815,450,null,1000,1000,Rapide-Blanc,QC_RPB_TSS,Grondines,QC_GRO_SWS,NULL
37137,L4004,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,dc,687.420,424.333,835.620,515.815,450,null,1000,1000,Radisson,QC_RAD_TSS,Rapide-Blanc,QC_RPB_TSS,NULL
